hectare,long,lat,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geometry,hectare_freq
16C,-73.97078288714286,40.778899405714284,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,POINT (-73.97078288714286 40.778899405714284),7
16D,-73.96988859166667,40.778505108333334,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.5555555555555556,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.7222222222222222,0.2222222222222222,POINT (-73.96988859166667 40.778505108333334),18
16E,-73.9685215485,40.7780369985,0.3,0.15,0.25,0.1,0.3,0.1,0.0,0.0,0.1,0.2,0.2,0.4,0.25,POINT (-73.9685215485 40.7780369985),20
16F,-73.96756396444444,40.777545866666664,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.6666666666666666,POINT (-73.96756396444444 40.777545866666664),9
16G,-73.96681408333333,40.77734334166667,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,POINT (-73.96681408333333 40.77734334166667),6
16H,-73.965716605,40.776598445,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,POINT (-73.965716605 40.776598445),6
16I,-73.9647574425,40.7766354325,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,POINT (-73.9647574425 40.7766354325),4
17A,-73.9720285125,40.7805185425,0.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,POINT (-73.9720285125 40.7805185425),4
17B,-73.97115810666666,40.779995228333334,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,POINT (-73.97115810666666 40.779995228333334),6
17C,-73.970455058,40.779808446,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,POINT (-73.970455058 40.779808446),5
17D,-73.96946378166668,40.77938550333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,POINT (-73.96946378166668 40.77938550333334),6
