,long,lat,geometry,approaches,indifferent,runs_from,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,nearbuilding,neargarden,neargrass,nearpedestrian,nearwater,nearwoods
927,-73.9595613548804,40.7838057527338,POINT (-73.9595613548804 40.7838057527338),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
928,-73.9561840935803,40.7992037821497,POINT (-73.9561840935803 40.7992037821497),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
929,-73.9703169373939,40.7700658823854,POINT (-73.9703169373939 40.7700658823854),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
930,-73.965390623703,40.7807731363782,POINT (-73.965390623703 40.7807731363782),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
931,-73.9735298943321,40.7714939993589,POINT (-73.9735298943321 40.7714939993589),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
932,-73.9768309556127,40.7717803706095,POINT (-73.9768309556127 40.7717803706095),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
933,-73.97157754108,40.7776249963967,POINT (-73.97157754108 40.7776249963967),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
934,-73.9611312355348,40.7950130863913,POINT (-73.9611312355348 40.7950130863913),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
935,-73.9714150090362,40.7774976423922,POINT (-73.9714150090362 40.7774976423922),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
936,-73.9805517765469,40.7683044693163,POINT (-73.9805517765469 40.7683044693163),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
937,-73.9693209851947,40.7707450042769,POINT (-73.9693209851947 40.7707450042769),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
938,-73.9567062023419,40.797482865196,POINT (-73.9567062023419 40.797482865196),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
939,-73.9576223390082,40.7979746639647,POINT (-73.9576223390082 40.7979746639647),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
940,-73.9575517912392,40.7889158268192,POINT (-73.9575517912392 40.7889158268192),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
941,-73.9676539688726,40.7777229934129,POINT (-73.9676539688726 40.7777229934129),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
942,-73.9778730762957,40.770827251547,POINT (-73.9778730762957 40.770827251547),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
943,-73.9666945123922,40.7839956493194,POINT (-73.9666945123922 40.7839956493194),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
944,-73.9782603348665,40.7705790257951,POINT (-73.9782603348665 40.7705790257951),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
945,-73.9753093777,40.7666673897583,POINT (-73.9753093777 40.7666673897583),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
946,-73.9544278270221,40.7987827316512,POINT (-73.9544278270221 40.7987827316512),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
947,-73.9545929242174,40.7986940168685,POINT (-73.9545929242174 40.7986940168685),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
948,-73.9690362384597,40.7767162824413,POINT (-73.9690362384597 40.7767162824413),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
949,-73.9770508584979,40.7710769301257,POINT (-73.9770508584979 40.7710769301257),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
950,-73.9545425520879,40.7956853415959,POINT (-73.9545425520879 40.7956853415959),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
951,-73.9639024988123,40.7776953065849,POINT (-73.9639024988123 40.7776953065849),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
952,-73.9607056611532,40.7889786103871,POINT (-73.9607056611532 40.7889786103871),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
953,-73.9655238539833,40.7815633947684,POINT (-73.9655238539833 40.7815633947684),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
954,-73.9746049088475,40.7728776887397,POINT (-73.9746049088475 40.7728776887397),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
955,-73.9564215689843,40.7957539444068,POINT (-73.9564215689843 40.7957539444068),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
956,-73.9752029513644,40.7671734667361,POINT (-73.9752029513644 40.7671734667361),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
957,-73.9755836827968,40.7670239327996,POINT (-73.9755836827968 40.7670239327996),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
958,-73.9744555348544,40.7728498106357,POINT (-73.9744555348544 40.7728498106357),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
959,-73.9734969320943,40.7722754599865,POINT (-73.9734969320943 40.7722754599865),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
960,-73.9615090149261,40.7945150173918,POINT (-73.9615090149261 40.7945150173918),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
961,-73.9737060043988,40.7725660224983,POINT (-73.9737060043988 40.7725660224983),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
962,-73.9617519095277,40.7947179071388,POINT (-73.9617519095277 40.7947179071388),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
963,-73.9594391759139,40.784115697669,POINT (-73.9594391759139 40.784115697669),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
964,-73.9713665249614,40.7697178648002,POINT (-73.9713665249614 40.7697178648002),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
965,-73.9759428006237,40.7715081817329,POINT (-73.9759428006237 40.7715081817329),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
966,-73.9710025484537,40.7792529489016,POINT (-73.9710025484537 40.7792529489016),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
967,-73.9747060143742,40.7728528164878,POINT (-73.9747060143742 40.7728528164878),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
968,-73.9560731738677,40.7980336018554,POINT (-73.9560731738677 40.7980336018554),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
969,-73.9701408623121,40.7695511718541,POINT (-73.9701408623121 40.7695511718541),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
970,-73.9564632239432,40.7904807427954,POINT (-73.9564632239432 40.7904807427954),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
971,-73.9653135277149,40.7817434070169,POINT (-73.9653135277149 40.7817434070169),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
972,-73.9708860879459,40.7768376656119,POINT (-73.9708860879459 40.7768376656119),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True
973,-73.9530535624781,40.7929809144271,POINT (-73.9530535624781 40.7929809144271),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True
974,-73.9734654671008,40.7715988711659,POINT (-73.9734654671008 40.7715988711659),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
975,-73.9669782832746,40.7841166727168,POINT (-73.9669782832746 40.7841166727168),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
976,-73.9498421746221,40.7969397424182,POINT (-73.9498421746221 40.7969397424182),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
977,-73.9766342125035,40.7715437147052,POINT (-73.9766342125035 40.7715437147052),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
978,-73.9557399927792,40.7971563708988,POINT (-73.9557399927792 40.7971563708988),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
979,-73.9768254058709,40.7716757945251,POINT (-73.9768254058709 40.7716757945251),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
980,-73.9736016229655,40.7723781376714,POINT (-73.9736016229655 40.7723781376714),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
981,-73.9690498876944,40.7700011818847,POINT (-73.9690498876944 40.7700011818847),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
982,-73.974519308015,40.7691228794395,POINT (-73.974519308015 40.7691228794395),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
983,-73.9561600237284,40.7953143196705,POINT (-73.9561600237284 40.7953143196705),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
984,-73.9696720362627,40.7791851598197,POINT (-73.9696720362627 40.7791851598197),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
985,-73.9729142912203,40.7724091146678,POINT (-73.9729142912203 40.7724091146678),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
986,-73.9649465476871,40.7822708362663,POINT (-73.9649465476871 40.7822708362663),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False
987,-73.9645989003589,40.7782157459155,POINT (-73.9645989003589 40.7782157459155),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
988,-73.9746934810667,40.7659431884158,POINT (-73.9746934810667 40.7659431884158),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
989,-73.9691821206863,40.7763203164339,POINT (-73.9691821206863 40.7763203164339),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
990,-73.9682688752331,40.7711934835539,POINT (-73.9682688752331 40.7711934835539),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
991,-73.9589698681439,40.7906520520417,POINT (-73.9589698681439 40.7906520520417),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
992,-73.9566686940197,40.794924397955,POINT (-73.9566686940197 40.794924397955),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
993,-73.9545399102352,40.7898646267709,POINT (-73.9545399102352 40.7898646267709),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
994,-73.9638167248251,40.7776485679354,POINT (-73.9638167248251 40.7776485679354),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
995,-73.9638141923763,40.7829225326288,POINT (-73.9638141923763 40.7829225326288),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
996,-73.9759258407288,40.7667622711142,POINT (-73.9759258407288 40.7667622711142),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
997,-73.9678822983274,40.7802960985637,POINT (-73.9678822983274 40.7802960985637),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
998,-73.9677593344667,40.7763054313195,POINT (-73.9677593344667 40.7763054313195),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
999,-73.9547031549299,40.7978867539322,POINT (-73.9547031549299 40.7978867539322),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1000,-73.96052295327,40.7934359372871,POINT (-73.96052295327 40.7934359372871),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1001,-73.973268329435,40.7708296517073,POINT (-73.973268329435 40.7708296517073),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1002,-73.9593781427412,40.7841519912635,POINT (-73.9593781427412 40.7841519912635),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1003,-73.9604083891356,40.7910284106931,POINT (-73.9604083891356 40.7910284106931),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1004,-73.9694591667705,40.7766518221998,POINT (-73.9694591667705 40.7766518221998),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1005,-73.9568610943394,40.7935959584643,POINT (-73.9568610943394 40.7935959584643),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
1006,-73.9701634768603,40.7778691433218,POINT (-73.9701634768603 40.7778691433218),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1007,-73.956998502609,40.7948117428147,POINT (-73.956998502609 40.7948117428147),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1008,-73.9624052832372,40.7809656348254,POINT (-73.9624052832372 40.7809656348254),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
1009,-73.9618486459307,40.7946365810826,POINT (-73.9618486459307 40.7946365810826),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1010,-73.9771696835698,40.7697011100487,POINT (-73.9771696835698 40.7697011100487),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1011,-73.9545438656122,40.7902168635009,POINT (-73.9545438656122 40.7902168635009),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1012,-73.975836799137,40.7691593428471,POINT (-73.975836799137 40.7691593428471),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1013,-73.9745709109056,40.7672225695415,POINT (-73.9745709109056 40.7672225695415),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1014,-73.9714952092767,40.7748063281815,POINT (-73.9714952092767 40.7748063281815),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1015,-73.9682676237703,40.7772653590224,POINT (-73.9682676237703 40.7772653590224),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1016,-73.955429970986,40.7978168629875,POINT (-73.955429970986 40.7978168629875),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1017,-73.9725844658514,40.7701092834201,POINT (-73.9725844658514 40.7701092834201),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
1018,-73.9587330707463,40.7907682009641,POINT (-73.9587330707463 40.7907682009641),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1019,-73.9686479277215,40.7705815354769,POINT (-73.9686479277215 40.7705815354769),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1020,-73.9692472299565,40.7722592187215,POINT (-73.9692472299565 40.7722592187215),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1021,-73.9756345867747,40.7675540517649,POINT (-73.9756345867747 40.7675540517649),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1022,-73.9524132295658,40.7933777553406,POINT (-73.9524132295658 40.7933777553406),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True
1023,-73.9563652303243,40.7955127873968,POINT (-73.9563652303243 40.7955127873968),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1024,-73.9640741640547,40.7807274581426,POINT (-73.9640741640547 40.7807274581426),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
1025,-73.967975586222,40.7735683044313,POINT (-73.967975586222 40.7735683044313),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1026,-73.9577758125518,40.799384716477,POINT (-73.9577758125518 40.799384716477),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1027,-73.9736995552241,40.7722712518637,POINT (-73.9736995552241 40.7722712518637),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
1028,-73.9584661589182,40.7912068380845,POINT (-73.9584661589182 40.7912068380845),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1029,-73.9688438058715,40.7703014325728,POINT (-73.9688438058715 40.7703014325728),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1030,-73.9665763797607,40.7761316400012,POINT (-73.9665763797607 40.7761316400012),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1031,-73.955710327539,40.7974510797567,POINT (-73.955710327539 40.7974510797567),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1032,-73.9594045885402,40.7840886870652,POINT (-73.9594045885402 40.7840886870652),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1033,-73.9561091686663,40.7981463047425,POINT (-73.9561091686663 40.7981463047425),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1034,-73.9575307970434,40.7983176419483,POINT (-73.9575307970434 40.7983176419483),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1035,-73.9534878316472,40.7978951981698,POINT (-73.9534878316472 40.7978951981698),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1036,-73.9689041600147,40.7781788966185,POINT (-73.9689041600147 40.7781788966185),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1037,-73.958719099962,40.7947587726617,POINT (-73.958719099962 40.7947587726617),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1038,-73.9750688083336,40.7665584681025,POINT (-73.9750688083336 40.7665584681025),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1039,-73.9690540696008,40.7766014124609,POINT (-73.9690540696008 40.7766014124609),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1040,-73.9611126813593,40.7943113021522,POINT (-73.9611126813593 40.7943113021522),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1041,-73.9668909481942,40.7841298584027,POINT (-73.9668909481942 40.7841298584027),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1042,-73.951965247933,40.7938167628067,POINT (-73.951965247933 40.7938167628067),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True
1043,-73.9562350820255,40.7913464147989,POINT (-73.9562350820255 40.7913464147989),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1044,-73.9711751356843,40.7752422758202,POINT (-73.9711751356843 40.7752422758202),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1045,-73.9695560376915,40.7708835103516,POINT (-73.9695560376915 40.7708835103516),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
1046,-73.96005650463,40.7934048502983,POINT (-73.96005650463 40.7934048502983),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1047,-73.9549133872427,40.7946871036949,POINT (-73.9549133872427 40.7946871036949),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1048,-73.9550627447399,40.7910104700332,POINT (-73.9550627447399 40.7910104700332),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1049,-73.9709407456459,40.776423522087,POINT (-73.9709407456459 40.776423522087),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1050,-73.9720365327715,40.7762329714016,POINT (-73.9720365327715 40.7762329714016),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1051,-73.9730592548116,40.7740879251541,POINT (-73.9730592548116 40.7740879251541),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1052,-73.9710907175834,40.77637391082,POINT (-73.9710907175834 40.77637391082),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1053,-73.9705704527481,40.7762853012151,POINT (-73.9705704527481 40.7762853012151),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1054,-73.968004352343,40.7726669278308,POINT (-73.968004352343 40.7726669278308),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1055,-73.9697178096275,40.7697036696301,POINT (-73.9697178096275 40.7697036696301),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1056,-73.970962498391,40.7766899040856,POINT (-73.970962498391 40.7766899040856),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1057,-73.9587072373474,40.7985209579925,POINT (-73.9587072373474 40.7985209579925),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1058,-73.9736418085696,40.7716931127716,POINT (-73.9736418085696 40.7716931127716),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1059,-73.9588076804698,40.7912942607296,POINT (-73.9588076804698 40.7912942607296),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1060,-73.980777106431,40.7681635726316,POINT (-73.980777106431 40.7681635726316),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
1061,-73.9590328527128,40.7912214417577,POINT (-73.9590328527128 40.7912214417577),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
1062,-73.96575046435849,40.7831210813592,POINT (-73.96575046435849 40.7831210813592),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
1063,-73.9581366214863,40.7988964092722,POINT (-73.9581366214863 40.7988964092722),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1064,-73.9690168673844,40.7777612043914,POINT (-73.9690168673844 40.7777612043914),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
1065,-73.9579506263361,40.7936973555953,POINT (-73.9579506263361 40.7936973555953),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1066,-73.9590074024938,40.7907059424675,POINT (-73.9590074024938 40.7907059424675),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1067,-73.9706988226435,40.7696684566926,POINT (-73.9706988226435 40.7696684566926),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1068,-73.9722359401242,40.7702891474555,POINT (-73.9722359401242 40.7702891474555),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
1069,-73.9710187505339,40.7797265666746,POINT (-73.9710187505339 40.7797265666746),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
1070,-73.9703076450783,40.770158422629,POINT (-73.9703076450783 40.770158422629),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1071,-73.956863563379,40.7986418851147,POINT (-73.956863563379 40.7986418851147),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1072,-73.9711378905748,40.7696218346333,POINT (-73.9711378905748 40.7696218346333),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1073,-73.9546337446865,40.7898772579576,POINT (-73.9546337446865 40.7898772579576),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1074,-73.9676314068477,40.7788030406918,POINT (-73.9676314068477 40.7788030406918),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1075,-73.9775099290913,40.7697609063137,POINT (-73.9775099290913 40.7697609063137),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1076,-73.9612854506075,40.7920830673571,POINT (-73.9612854506075 40.7920830673571),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1077,-73.9617250054003,40.7925390432044,POINT (-73.9617250054003 40.7925390432044),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1078,-73.9779760874355,40.7698230936583,POINT (-73.9779760874355 40.7698230936583),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1079,-73.9682965197661,40.7805378963883,POINT (-73.9682965197661 40.7805378963883),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1080,-73.9746965894947,40.7664351724309,POINT (-73.9746965894947 40.7664351724309),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1081,-73.9518008149564,40.7953738093588,POINT (-73.9518008149564 40.7953738093588),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1082,-73.962516494651,40.7884768989902,POINT (-73.962516494651 40.7884768989902),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1083,-73.9739038832156,40.7730354890554,POINT (-73.9739038832156 40.7730354890554),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False
1084,-73.9562068537632,40.7967332853238,POINT (-73.9562068537632 40.7967332853238),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1085,-73.9751056714758,40.7732060035215,POINT (-73.9751056714758 40.7732060035215),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1086,-73.9686622009739,40.7767294380502,POINT (-73.9686622009739 40.7767294380502),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1087,-73.9806377967573,40.7681097168268,POINT (-73.9806377967573 40.7681097168268),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
1088,-73.9532804650089,40.7934579333341,POINT (-73.9532804650089 40.7934579333341),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1089,-73.9685940262068,40.776932102013,POINT (-73.9685940262068 40.776932102013),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1090,-73.9626560807032,40.7884633049896,POINT (-73.9626560807032 40.7884633049896),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1091,-73.9604094481336,40.7951451478793,POINT (-73.9604094481336 40.7951451478793),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1092,-73.9618076359384,40.7947808718203,POINT (-73.9618076359384 40.7947808718203),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
1093,-73.9728797531377,40.7786733148687,POINT (-73.9728797531377 40.7786733148687),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False
1094,-73.9681146830162,40.7736772279412,POINT (-73.9681146830162 40.7736772279412),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1095,-73.9764851231754,40.7715736862861,POINT (-73.9764851231754 40.7715736862861),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1096,-73.9682830510954,40.7810151087286,POINT (-73.9682830510954 40.7810151087286),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1097,-73.9694344956258,40.7742869276902,POINT (-73.9694344956258 40.7742869276902),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1098,-73.9558118887106,40.796885713436,POINT (-73.9558118887106 40.796885713436),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1099,-73.9712265022781,40.7783790991192,POINT (-73.9712265022781 40.7783790991192),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1100,-73.9613998967903,40.7912437235667,POINT (-73.9613998967903 40.7912437235667),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
1101,-73.955754300682,40.79568139974,POINT (-73.955754300682 40.79568139974),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
1102,-73.9527430510248,40.7924807950552,POINT (-73.9527430510248 40.7924807950552),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
1103,-73.9524490779105,40.7936003219524,POINT (-73.9524490779105 40.7936003219524),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True
